mins 2550 , noise_error =1.0
mins 2551 , noise_error =1.0
mins 2552 , noise_error =1.0
mins 2553 , noise_error =1.0
mins 2554 , noise_error =1.0
mins 2555 , noise_error =0.9911504424778761
mins 2556 , noise_error =1.0
mins 2557 , noise_error =1.0
mins 2558 , noise_error =0.9829059829059829
mins 2559 , noise_error =1.0
mins 2560 , noise_error =1.0
mins 2561 , noise_error =0.9913793103448276
mins 2562 , noise_error =1.0
mins 2563 , noise_error =1.0
mins 2564 , noise_error =1.0
mins 2565 , noise_error =1.0
mins 2566 , noise_error =1.0
mins 2567 , noise_error =1.0
mins 2568 , noise_error =1.0
mins 2569 , noise_error =1.0
mins 2570 , noise_error =1.0
mins 2571 , noise_error =1.0
mins 2572 , noise_error =1.0
mins 2573 , noise_error =0.9915254237288136
mins 2574 , noise_error =1.0
mins 2575 , noise_error =1.0
mins 2576 , noise_error =1.0
mins 2577 , noise_error =1.0
mins 2578 , noise_error =1.0
mins 2579 , noise_error =1.0
mins 2580 , noise_error =1.0
mins 2581 , noise_error =1.0
mins 2582 , noise_error =1.0
mins 2583 , noise_error =1.0
mins 2584 , noise_error =1.0
mins 2585 , noise_error =1.0
mins 2586 , noise_error =1.0
mins 2587 , noise_error =1.0
mins 2588 , noise_error =1.0
mins 2589 , noise_error =1.0
mins 2590 , noise_error =0.9763779527559056
mins 2591 , noise_error =1.0
mins 2592 , noise_error =1.0
mins 2593 , noise_error =1.0
mins 2594 , noise_error =1.0
mins 2595 , noise_error =1.0
mins 2596 , noise_error =1.0
mins 2597 , noise_error =1.0
mins 2598 , noise_error =1.0
mins 2599 , noise_error =1.0
mins 2600 , noise_error =1.0
mins 2601 , noise_error =0.9918032786885246
mins 2602 , noise_error =1.0
mins 2603 , noise_error =1.0
mins 2604 , noise_error =1.0
mins 2605 , noise_error =1.0
mins 2606 , noise_error =0.976
mins 2607 , noise_error =0.9918032786885246
mins 2608 , noise_error =1.0
mins 2609 , noise_error =1.0
mins 2610 , noise_error =1.0
mins 2611 , noise_error =1.0
mins 2612 , noise_error =1.0
mins 2613 , noise_error =0.9834710743801653
mins 2614 , noise_error =1.0
mins 2615 , noise_error =1.0
mins 2616 , noise_error =1.0
mins 2617 , noise_error =1.0
mins 2618 , noise_error =1.0
mins 2619 , noise_error =1.0
mins 2620 , noise_error =1.0
mins 2621 , noise_error =1.0
mins 2622 , noise_error =1.0
mins 2623 , noise_error =1.0
mins 2624 , noise_error =1.0
mins 2625 , noise_error =1.0
mins 2626 , noise_error =1.0
mins 2627 , noise_error =0.991869918699187
mins 2628 , noise_error =0.991869918699187
mins 2629 , noise_error =0.991869918699187
mins 2630 , noise_error =1.0
mins 2631 , noise_error =0.991869918699187
mins 2632 , noise_error =1.0
mins 2633 , noise_error =1.0
mins 2634 , noise_error =1.0
mins 2635 , noise_error =0.991869918699187
mins 2636 , noise_error =0.9841269841269842
mins 2637 , noise_error =0.96875
mins 2638 , noise_error =1.0
mins 2639 , noise_error =1.0
mins 2640 , noise_error =1.0
mins 2641 , noise_error =1.0
mins 2642 , noise_error =1.0
mins 2643 , noise_error =1.0
mins 2644 , noise_error =0.9765625
mins 2645 , noise_error =1.0
mins 2646 , noise_error =1.0
mins 2647 , noise_error =1.0
mins 2648 , noise_error =1.0
mins 2649 , noise_error =1.0
mins 2650 , noise_error =1.0
mins 2651 , noise_error =1.0
mins 2652 , noise_error =1.0
mins 2653 , noise_error =1.0
mins 2654 , noise_error =1.0
mins 2655 , noise_error =0.9916666666666667
mins 2656 , noise_error =1.0
mins 2657 , noise_error =1.0
mins 2658 , noise_error =1.0
mins 2659 , noise_error =1.0
mins 2660 , noise_error =1.0
mins 2661 , noise_error =1.0
mins 2662 , noise_error =0.991304347826087
mins 2663 , noise_error =1.0
mins 2664 , noise_error =1.0
mins 2665 , noise_error =1.0
mins 2666 , noise_error =1.0
mins 2667 , noise_error =1.0
mins 2668 , noise_error =1.0
mins 2669 , noise_error =1.0
mins 2670 , noise_error =1.0
mins 2671 , noise_error =1.0
mins 2672 , noise_error =0.9743589743589743
mins 2673 , noise_error =0.9912280701754386
mins 2674 , noise_error =1.0
mins 2675 , noise_error =1.0
mins 2676 , noise_error =0.9734513274336283
mins 2677 , noise_error =1.0
mins 2678 , noise_error =1.0
mins 2679 , noise_error =1.0
mins 2680 , noise_error =1.0
mins 2681 , noise_error =1.0
mins 2682 , noise_error =1.0
mins 2683 , noise_error =0.9565217391304348
mins 2684 , noise_error =0.9435483870967742
mins 2685 , noise_error =0.9562043795620438
mins 2686 , noise_error =0.9029850746268657
mins 2687 , noise_error =0.9424460431654677
mins 2688 , noise_error =0.9424460431654677
mins 2689 , noise_error =0.9428571428571428
mins 2690 , noise_error =1.0
mins 2691 , noise_error =0.950354609929078
mins 2692 , noise_error =0.9361702127659575
mins 2693 , noise_error =1.0
mins 2694 , noise_error =0.9565217391304348
mins 2695 , noise_error =0.9856115107913669
mins 2696 , noise_error =0.9583333333333334
mins 2697 , noise_error =1.0
mins 2698 , noise_error =0.9117647058823529
mins 2699 , noise_error =0.9117647058823529
mins 2700 , noise_error =0.9784172661870504
mins 2701 , noise_error =0.9781021897810219
mins 2702 , noise_error =0.9777777777777777
mins 2703 , noise_error =0.9703703703703703
mins 2704 , noise_error =0.9015151515151515
mins 2705 , noise_error =0.9111111111111111
mins 2706 , noise_error =0.9925373134328358
mins 2707 , noise_error =0.9776119402985075
mins 2708 , noise_error =0.9925925925925926
mins 2709 , noise_error =0.9850746268656716
mins 2710 , noise_error =0.9776119402985075
mins 2711 , noise_error =0.9776119402985075
mins 2712 , noise_error =0.9849624060150376
mins 2713 , noise_error =0.9696969696969697
mins 2714 , noise_error =1.0
mins 2715 , noise_error =1.0
mins 2716 , noise_error =1.0
mins 2717 , noise_error =1.0
mins 2718 , noise_error =1.0
mins 2719 , noise_error =1.0
mins 2720 , noise_error =1.0
mins 2721 , noise_error =1.0
mins 2722 , noise_error =1.0
mins 2723 , noise_error =1.0
mins 2724 , noise_error =1.0
mins 2725 , noise_error =1.0
mins 2726 , noise_error =1.0
mins 2727 , noise_error =1.0
mins 2728 , noise_error =1.0
mins 2729 , noise_error =1.0
mins 2730 , noise_error =1.0
mins 2731 , noise_error =0.9920634920634921
mins 2732 , noise_error =1.0
mins 2733 , noise_error =1.0
mins 2734 , noise_error =1.0
mins 2735 , noise_error =1.0
mins 2736 , noise_error =1.0
mins 2737 , noise_error =1.0
mins 2738 , noise_error =1.0
mins 2739 , noise_error =1.0
mins 2740 , noise_error =1.0
mins 2741 , noise_error =0.9922480620155039
mins 2742 , noise_error =0.9916666666666667
mins 2743 , noise_error =1.0
mins 2744 , noise_error =1.0
mins 2745 , noise_error =1.0
mins 2746 , noise_error =1.0
mins 2747 , noise_error =1.0
mins 2748 , noise_error =1.0
mins 2749 , noise_error =1.0
mins 2750 , noise_error =1.0
mins 2751 , noise_error =1.0
mins 2752 , noise_error =0.9918032786885246
mins 2753 , noise_error =1.0
mins 2754 , noise_error =1.0
mins 2755 , noise_error =1.0
mins 2756 , noise_error =1.0
mins 2757 , noise_error =1.0
mins 2758 , noise_error =1.0
mins 2759 , noise_error =1.0
mins 2760 , noise_error =1.0
mins 2761 , noise_error =1.0
mins 2762 , noise_error =1.0
mins 2763 , noise_error =0.9921259842519685
mins 2764 , noise_error =0.984375
mins 2765 , noise_error =1.0
mins 2766 , noise_error =1.0
mins 2767 , noise_error =1.0
mins 2768 , noise_error =0.9848484848484849
mins 2769 , noise_error =1.0
