mins 1146 , noise_error =1.0
mins 1147 , noise_error =1.0
mins 1148 , noise_error =1.0
mins 1149 , noise_error =0.9743589743589743
mins 1150 , noise_error =0.9901960784313726
mins 1151 , noise_error =1.0
mins 1152 , noise_error =1.0
mins 1153 , noise_error =1.0
mins 1154 , noise_error =1.0
mins 1155 , noise_error =1.0
mins 1156 , noise_error =1.0
mins 1157 , noise_error =1.0
mins 1158 , noise_error =1.0
mins 1159 , noise_error =1.0
mins 1160 , noise_error =1.0
mins 1161 , noise_error =1.0
mins 1162 , noise_error =1.0
mins 1163 , noise_error =1.0
mins 1164 , noise_error =0.9722222222222222
mins 1165 , noise_error =1.0
mins 1166 , noise_error =1.0
mins 1167 , noise_error =1.0
mins 1168 , noise_error =1.0
mins 1169 , noise_error =0.8888888888888888
mins 1170 , noise_error =0.8888888888888888
mins 1171 , noise_error =0.962962962962963
mins 1172 , noise_error =1.0
mins 1173 , noise_error =1.0
mins 1174 , noise_error =1.0
mins 1175 , noise_error =1.0
mins 1176 , noise_error =1.0
mins 1177 , noise_error =0.9866666666666667
mins 1178 , noise_error =1.0
mins 1179 , noise_error =1.0
mins 1180 , noise_error =1.0
mins 1181 , noise_error =1.0
mins 1182 , noise_error =1.0
mins 1183 , noise_error =1.0
mins 1184 , noise_error =1.0
mins 1185 , noise_error =1.0
mins 1186 , noise_error =1.0
mins 1187 , noise_error =1.0
mins 1188 , noise_error =0.9743589743589743
mins 1189 , noise_error =1.0
mins 1190 , noise_error =0.9875
mins 1191 , noise_error =1.0
mins 1192 , noise_error =0.987012987012987
mins 1193 , noise_error =1.0
mins 1194 , noise_error =1.0
mins 1195 , noise_error =1.0
mins 1196 , noise_error =1.0
mins 1197 , noise_error =1.0
mins 1198 , noise_error =1.0
mins 1199 , noise_error =1.0
